timestamp,pid,name,cpu_percent,memory_percent,io_read_bytes,io_write_bytes,voluntary_context_switches,involuntary_context_switches,num_threads,status
2026-09-09T15:45:09.753128,555,bash,0.0,0.06790488476586426,376832,0,45,0,1,sleeping
2026-09-09T15:45:09.753177,1508,polkitd,0.0,0.10268912417822235,0,0,44,0,4,sleeping
2026-09-09T15:45:09.753222,2132,ssh-agent,0.0,0.04380797688310025,0,0,45,0,1,sleeping
2026-09-09T15:45:09.753268,3026,SessionLeader,0.0,0.014165755470829886,0,0,2,0,1,sleeping
2026-09-09T15:45:09.753343,3028,Relay(3031),0.0,0.015879761470859125,0,0,263,0,1,sleeping
2026-09-09T15:45:09.753398,3031,bash,0.0,0.06861065194234689,778240,57344,153,0,1,sleeping
2026-09-09T15:45:09.753446,3282,SessionLeader,0.0,0.014165755470829886,0,0,2,0,1,sleeping
2026-09-09T15:45:09.753493,3283,Relay(3289),0.0,0.014266579353184547,0,0,382,0,1,sleeping
2026-09-09T15:45:09.753542,3289,bash,0.0,0.06876188776587888,1683456,0,88,0,1,sleeping
2026-09-09T15:45:09.753585,3363,SessionLeader,0.0,0.014165755470829886,0,0,2,0,1,sleeping
2026-09-09T15:45:09.753627,3364,Relay(3370),0.0,0.014266579353184547,0,0,403,0,1,sleeping
2026-09-09T15:45:09.753673,3370,bash,0.0,0.06946765494236151,4108288,4096,952,0,1,sleeping
2026-09-09T15:45:09.753721,3392,top,0.0,0.07173619229534138,0,0,33,0,1,sleeping
2026-09-09T15:45:09.753771,3397,python,0.0,0.16857753129699338,0,90112,27,0,1,running
2026-09-09T15:45:09.753820,3398,python,97.9,0.1197787722373374,0,0,1,176,1,running
2026-09-09T15:45:11.764074,1,systemd,0.0,0.16701476112049612,0,0,1925,55,1,sleeping
2026-09-09T15:45:11.764155,2,init-systemd(Ub,0.0,0.027827391529886468,0,0,65,0,2,sleeping
2026-09-09T15:45:11.764244,7,init,0.0,0.025810913882793246,0,0,2,0,2,sleeping
2026-09-09T15:45:11.764294,40,systemd-journald,0.0,0.2007907617093076,0,0,2320,5,1,sleeping
2026-09-09T15:45:11.764366,94,systemd-udevd,0.0,0.08070951782490622,0,0,4546,24,1,sleeping
2026-09-09T15:45:11.764414,166,systemd-resolved,0.0,0.1669643491793188,0,0,488,0,1,sleeping
2026-09-09T15:45:11.764473,167,systemd-timesyncd,0.0,0.10067264653112912,0,0,920,12,2,sleeping
2026-09-09T15:45:11.764530,177,cron,0.0,0.0338264125299888,0,0,353,0,1,sleeping
2026-09-09T15:45:11.764575,178,dbus-daemon,0.0,0.06891312358941086,0,0,1161,0,1,sleeping
2026-09-09T15:45:11.764621,208,systemd-logind,0.0,0.11130956611954587,0,0,1693,7,1,sleeping
2026-09-09T15:45:11.764664,235,agetty,0.0,0.024903498941601297,0,0,8,0,1,sleeping
2026-09-09T15:45:11.764709,237,rsyslogd,0.0,0.07430720129538523,0,0,44,2,4,sleeping
2026-09-09T15:45:11.764753,259,unattended-upgr,0.0,0.2936999692991278,0,0,123,2,2,sleeping
2026-09-09T15:45:11.764812,309,apache2,0.0,0.06467852053051511,0,0,14219,46,1,sleeping
2026-09-09T15:45:11.764863,312,apache2,0.0,0.07289566694241999,0,0,2,0,27,sleeping
2026-09-09T15:45:11.764911,313,apache2,0.0,0.07294607888359732,0,0,2,0,27,sleeping
2026-09-09T15:45:11.764953,478,SessionLeader,0.0,0.014064931588475226,0,0,2,0,1,sleeping
2026-09-09T15:45:11.764995,479,Relay(480),0.0,0.015778937588504464,0,0,6258,0,1,sleeping
2026-09-09T15:45:11.765051,480,bash,0.0,0.06931641911882952,163708928,44601344,1726,1,1,sleeping
2026-09-09T15:45:11.765098,484,login,0.0,0.05883073535394476,0,0,61,0,1,sleeping
2026-09-09T15:45:11.765146,528,systemd,0.0,0.14508556670835734,0,0,505,3,1,sleeping
2026-09-09T15:45:11.765193,530,(sd-pam),0.0,0.04501786347135618,0,0,1,0,1,sleeping
2026-09-09T15:45:11.765245,555,bash,0.0,0.06790488476586426,376832,0,45,0,1,sleeping
2026-09-09T15:45:11.765293,1508,polkitd,0.0,0.10268912417822235,0,0,44,0,4,sleeping
2026-09-09T15:45:11.765337,2132,ssh-agent,0.0,0.04380797688310025,0,0,45,0,1,sleeping
2026-09-09T15:45:11.765380,3026,SessionLeader,0.0,0.014165755470829886,0,0,2,0,1,sleeping
2026-09-09T15:45:11.765425,3028,Relay(3031),0.0,0.015879761470859125,0,0,263,0,1,sleeping
2026-09-09T15:45:11.765475,3031,bash,0.0,0.06861065194234689,778240,57344,153,0,1,sleeping
2026-09-09T15:45:11.765552,3282,SessionLeader,0.0,0.014165755470829886,0,0,2,0,1,sleeping
2026-09-09T15:45:11.765602,3283,Relay(3289),0.0,0.014266579353184547,0,0,383,0,1,sleeping
2026-09-09T15:45:11.765654,3289,bash,0.0,0.06876188776587888,1683456,0,88,0,1,sleeping
2026-09-09T15:45:11.765700,3363,SessionLeader,0.0,0.014165755470829886,0,0,2,0,1,sleeping
2026-09-09T15:45:11.765743,3364,Relay(3370),0.0,0.014266579353184547,0,0,403,0,1,sleeping
2026-09-09T15:45:11.765793,3370,bash,0.0,0.06946765494236151,4108288,4096,952,0,1,sleeping
2026-09-09T15:45:11.765841,3392,top,0.0,0.07173619229534138,0,0,34,0,1,sleeping
2026-09-09T15:45:11.765891,3397,python,0.0,0.16857753129699338,0,94208,28,0,1,running
2026-09-09T15:45:11.765940,3398,python,97.4,0.1197787722373374,0,0,1,187,1,running
2026-09-09T15:45:13.775460,1,systemd,0.0,0.16701476112049612,0,0,1925,55,1,sleeping
2026-09-09T15:45:13.775539,2,init-systemd(Ub,0.0,0.027827391529886468,0,0,65,0,2,sleeping
2026-09-09T15:45:13.775629,7,init,0.0,0.025810913882793246,0,0,2,0,2,sleeping
2026-09-09T15:45:13.775680,40,systemd-journald,0.0,0.2007907617093076,0,0,2320,5,1,sleeping
2026-09-09T15:45:13.775742,94,systemd-udevd,0.0,0.08070951782490622,0,0,4546,24,1,sleeping
2026-09-09T15:45:13.775791,166,systemd-resolved,0.0,0.1669643491793188,0,0,488,0,1,sleeping
2026-09-09T15:45:13.775851,167,systemd-timesyncd,0.0,0.10067264653112912,0,0,920,12,2,sleeping
2026-09-09T15:45:13.775910,177,cron,0.0,0.0338264125299888,0,0,353,0,1,sleeping
2026-09-09T15:45:13.775954,178,dbus-daemon,0.0,0.06891312358941086,0,0,1161,0,1,sleeping
2026-09-09T15:45:13.775999,208,systemd-logind,0.0,0.11130956611954587,0,0,1693,7,1,sleeping
2026-09-09T15:45:13.776047,235,agetty,0.0,0.024903498941601297,0,0,8,0,1,sleeping
2026-09-09T15:45:13.776092,237,rsyslogd,0.0,0.07430720129538523,0,0,44,2,4,sleeping
2026-09-09T15:45:13.776138,259,unattended-upgr,0.0,0.2936999692991278,0,0,123,2,2,sleeping
2026-09-09T15:45:13.776198,309,apache2,0.0,0.06467852053051511,0,0,14221,46,1,sleeping
2026-09-09T15:45:13.776247,312,apache2,0.0,0.07289566694241999,0,0,2,0,27,sleeping
2026-09-09T15:45:13.776295,313,apache2,0.0,0.07294607888359732,0,0,2,0,27,sleeping
2026-09-09T15:45:13.776340,478,SessionLeader,0.0,0.014064931588475226,0,0,2,0,1,sleeping
2026-09-09T15:45:13.776381,479,Relay(480),0.0,0.015778937588504464,0,0,6258,0,1,sleeping
2026-09-09T15:45:13.776440,480,bash,0.0,0.06931641911882952,163708928,44601344,1726,1,1,sleeping
2026-09-09T15:45:13.776487,484,login,0.0,0.05883073535394476,0,0,61,0,1,sleeping
2026-09-09T15:45:13.776548,528,systemd,0.0,0.14508556670835734,0,0,505,3,1,sleeping
2026-09-09T15:45:13.776595,530,(sd-pam),0.0,0.04501786347135618,0,0,1,0,1,sleeping
2026-09-09T15:45:13.776652,555,bash,0.0,0.06790488476586426,376832,0,45,0,1,sleeping
2026-09-09T15:45:13.776715,1508,polkitd,0.0,0.10268912417822235,0,0,44,0,4,sleeping
2026-09-09T15:45:13.776765,2132,ssh-agent,0.0,0.04380797688310025,0,0,45,0,1,sleeping
2026-09-09T15:45:13.776810,3026,SessionLeader,0.0,0.014165755470829886,0,0,2,0,1,sleeping
2026-09-09T15:45:13.776856,3028,Relay(3031),0.0,0.015879761470859125,0,0,263,0,1,sleeping
2026-09-09T15:45:13.776936,3031,bash,0.0,0.06861065194234689,778240,57344,153,0,1,sleeping
2026-09-09T15:45:13.776991,3282,SessionLeader,0.0,0.014165755470829886,0,0,2,0,1,sleeping
2026-09-09T15:45:13.777035,3283,Relay(3289),0.0,0.014266579353184547,0,0,383,0,1,sleeping
2026-09-09T15:45:13.777086,3289,bash,0.0,0.06876188776587888,1683456,0,88,0,1,sleeping
2026-09-09T15:45:13.777131,3363,SessionLeader,0.0,0.014165755470829886,0,0,2,0,1,sleeping
2026-09-09T15:45:13.777174,3364,Relay(3370),0.0,0.014266579353184547,0,0,403,0,1,sleeping
2026-09-09T15:45:13.777222,3370,bash,0.0,0.06946765494236151,4108288,4096,952,0,1,sleeping
2026-09-09T15:45:13.777269,3392,top,0.0,0.07173619229534138,0,0,34,0,1,sleeping
2026-09-09T15:45:13.777318,3397,python,0.5,0.16857753129699338,0,98304,29,0,1,running
2026-09-09T15:45:13.777389,3398,python,97.9,0.1197787722373374,0,0,1,192,1,running
2026-09-09T15:45:15.786104,1,systemd,0.0,0.16701476112049612,0,0,1925,55,1,sleeping
2026-09-09T15:45:15.786185,2,init-systemd(Ub,0.0,0.027827391529886468,0,0,65,0,2,sleeping
2026-09-09T15:45:15.786306,7,init,0.0,0.025810913882793246,0,0,2,0,2,sleeping
2026-09-09T15:45:15.786376,40,systemd-journald,0.0,0.2007907617093076,0,0,2320,5,1,sleeping
2026-09-09T15:45:15.786454,94,systemd-udevd,0.0,0.08070951782490622,0,0,4546,24,1,sleeping
2026-09-09T15:45:15.786504,166,systemd-resolved,0.0,0.1669643491793188,0,0,488,0,1,sleeping
2026-09-09T15:45:15.786569,167,systemd-timesyncd,0.0,0.10067264653112912,0,0,920,12,2,sleeping
2026-09-09T15:45:15.786632,177,cron,0.0,0.0338264125299888,0,0,353,0,1,sleeping
2026-09-09T15:45:15.786678,178,dbus-daemon,0.0,0.06891312358941086,0,0,1161,0,1,sleeping
2026-09-09T15:45:15.786723,208,systemd-logind,0.0,0.11130956611954587,0,0,1693,7,1,sleeping
2026-09-09T15:45:15.786767,235,agetty,0.0,0.024903498941601297,0,0,8,0,1,sleeping
2026-09-09T15:45:15.786813,237,rsyslogd,0.0,0.07430720129538523,0,0,44,2,4,sleeping
2026-09-09T15:45:15.786858,259,unattended-upgr,0.0,0.2936999692991278,0,0,123,2,2,sleeping
2026-09-09T15:45:15.786918,309,apache2,0.0,0.06467852053051511,0,0,14223,46,1,sleeping
2026-09-09T15:45:15.786969,312,apache2,0.0,0.07289566694241999,0,0,2,0,27,sleeping
2026-09-09T15:45:15.787016,313,apache2,0.0,0.07294607888359732,0,0,2,0,27,sleeping
2026-09-09T15:45:15.787061,478,SessionLeader,0.0,0.014064931588475226,0,0,2,0,1,sleeping
2026-09-09T15:45:15.787109,479,Relay(480),0.0,0.015778937588504464,0,0,6258,0,1,sleeping
2026-09-09T15:45:15.787213,480,bash,0.0,0.06931641911882952,163708928,44601344,1726,1,1,sleeping
2026-09-09T15:45:15.787278,484,login,0.0,0.05883073535394476,0,0,61,0,1,sleeping
2026-09-09T15:45:15.787336,528,systemd,0.0,0.14508556670835734,0,0,505,3,1,sleeping
2026-09-09T15:45:15.787384,530,(sd-pam),0.0,0.04501786347135618,0,0,1,0,1,sleeping
2026-09-09T15:45:15.787447,555,bash,0.0,0.06790488476586426,376832,0,45,0,1,sleeping
2026-09-09T15:45:15.787495,1508,polkitd,0.0,0.10268912417822235,0,0,44,0,4,sleeping
2026-09-09T15:45:15.787540,2132,ssh-agent,0.0,0.04380797688310025,0,0,45,0,1,sleeping
2026-09-09T15:45:15.787583,3026,SessionLeader,0.0,0.014165755470829886,0,0,2,0,1,sleeping
2026-09-09T15:45:15.787626,3028,Relay(3031),0.0,0.015879761470859125,0,0,263,0,1,sleeping
2026-09-09T15:45:15.787677,3031,bash,0.0,0.06861065194234689,778240,57344,153,0,1,sleeping
2026-09-09T15:45:15.787722,3282,SessionLeader,0.0,0.014165755470829886,0,0,2,0,1,sleeping
2026-09-09T15:45:15.787766,3283,Relay(3289),0.0,0.014266579353184547,0,0,385,0,1,sleeping
2026-09-09T15:45:15.787814,3289,bash,0.0,0.06876188776587888,1683456,0,88,0,1,sleeping
2026-09-09T15:45:15.787859,3363,SessionLeader,0.0,0.014165755470829886,0,0,2,0,1,sleeping
2026-09-09T15:45:15.787901,3364,Relay(3370),0.0,0.014266579353184547,0,0,403,0,1,sleeping
2026-09-09T15:45:15.787948,3370,bash,0.0,0.06946765494236151,4108288,4096,952,0,1,sleeping
2026-09-09T15:45:15.787997,3392,top,0.0,0.07173619229534138,0,0,35,0,1,sleeping
2026-09-09T15:45:15.788044,3397,python,0.0,0.1686279432381707,0,102400,30,0,1,running
2026-09-09T15:45:15.788093,3398,python,98.0,0.1197787722373374,0,0,1,202,1,running
2026-09-09T15:45:17.795910,1,systemd,0.0,0.16701476112049612,0,0,1925,55,1,sleeping
2026-09-09T15:45:17.795985,2,init-systemd(Ub,0.0,0.027827391529886468,0,0,65,0,2,sleeping
2026-09-09T15:45:17.796075,7,init,0.0,0.025810913882793246,0,0,2,0,2,sleeping
2026-09-09T15:45:17.796125,40,systemd-journald,0.0,0.2007907617093076,0,0,2320,5,1,sleeping
2026-09-09T15:45:17.796190,94,systemd-udevd,0.0,0.08070951782490622,0,0,4546,24,1,sleeping
2026-09-09T15:45:17.796238,166,systemd-resolved,0.0,0.1669643491793188,0,0,488,0,1,sleeping
2026-09-09T15:45:17.796301,167,systemd-timesyncd,0.0,0.10067264653112912,0,0,920,12,2,sleeping
2026-09-09T15:45:17.796359,177,cron,0.0,0.0338264125299888,0,0,353,0,1,sleeping
2026-09-09T15:45:17.796409,178,dbus-daemon,0.0,0.06891312358941086,0,0,1161,0,1,sleeping
2026-09-09T15:45:17.796457,208,systemd-logind,0.0,0.11130956611954587,0,0,1693,7,1,sleeping
2026-09-09T15:45:17.796537,235,agetty,0.0,0.024903498941601297,0,0,8,0,1,sleeping
2026-09-09T15:45:17.796609,237,rsyslogd,0.0,0.07430720129538523,0,0,44,2,4,sleeping
2026-09-09T15:45:17.796662,259,unattended-upgr,0.0,0.2936999692991278,0,0,123,2,2,sleeping
2026-09-09T15:45:17.796723,309,apache2,0.0,0.06467852053051511,0,0,14225,46,1,sleeping
2026-09-09T15:45:17.796777,312,apache2,0.0,0.07289566694241999,0,0,2,0,27,sleeping
2026-09-09T15:45:17.796825,313,apache2,0.0,0.07294607888359732,0,0,2,0,27,sleeping
2026-09-09T15:45:17.796886,478,SessionLeader,0.0,0.014064931588475226,0,0,2,0,1,sleeping
2026-09-09T15:45:17.796936,479,Relay(480),0.0,0.015778937588504464,0,0,6258,0,1,sleeping
2026-09-09T15:45:17.796992,480,bash,0.0,0.06931641911882952,163708928,44601344,1726,1,1,sleeping
2026-09-09T15:45:17.797041,484,login,0.0,0.05883073535394476,0,0,61,0,1,sleeping
2026-09-09T15:45:17.797090,528,systemd,0.0,0.14508556670835734,0,0,505,3,1,sleeping
2026-09-09T15:45:17.797134,530,(sd-pam),0.0,0.04501786347135618,0,0,1,0,1,sleeping
2026-09-09T15:45:17.797188,555,bash,0.0,0.06790488476586426,376832,0,45,0,1,sleeping
2026-09-09T15:45:17.797236,1508,polkitd,0.0,0.10268912417822235,0,0,44,0,4,sleeping
2026-09-09T15:45:17.797280,2132,ssh-agent,0.0,0.04380797688310025,0,0,45,0,1,sleeping
2026-09-09T15:45:17.797323,3026,SessionLeader,0.0,0.014165755470829886,0,0,2,0,1,sleeping
2026-09-09T15:45:17.797365,3028,Relay(3031),0.0,0.015879761470859125,0,0,263,0,1,sleeping
2026-09-09T15:45:17.797414,3031,bash,0.0,0.06861065194234689,778240,57344,153,0,1,sleeping
2026-09-09T15:45:17.797458,3282,SessionLeader,0.0,0.014165755470829886,0,0,2,0,1,sleeping
2026-09-09T15:45:17.797501,3283,Relay(3289),0.0,0.014266579353184547,0,0,387,0,1,sleeping
2026-09-09T15:45:17.797594,3289,bash,0.0,0.06876188776587888,1683456,0,88,0,1,sleeping
2026-09-09T15:45:17.797650,3363,SessionLeader,0.0,0.014165755470829886,0,0,2,0,1,sleeping
2026-09-09T15:45:17.797704,3364,Relay(3370),0.0,0.014266579353184547,0,0,403,0,1,sleeping
2026-09-09T15:45:17.797769,3370,bash,0.0,0.06946765494236151,4108288,4096,952,0,1,sleeping
2026-09-09T15:45:17.797821,3392,top,0.0,0.07173619229534138,0,0,36,0,1,sleeping
2026-09-09T15:45:17.797871,3397,python,0.0,0.1686279432381707,0,102400,31,0,1,running
2026-09-09T15:45:17.797919,3398,python,98.0,0.1197787722373374,0,0,1,207,1,running
2026-09-09T15:45:19.805014,1,systemd,0.0,0.16701476112049612,0,0,1925,55,1,sleeping
2026-09-09T15:45:19.805092,2,init-systemd(Ub,0.0,0.027827391529886468,0,0,65,0,2,sleeping
2026-09-09T15:45:19.805202,7,init,0.0,0.025810913882793246,0,0,2,0,2,sleeping
2026-09-09T15:45:19.805259,40,systemd-journald,0.0,0.2007907617093076,0,0,2320,5,1,sleeping
2026-09-09T15:45:19.805333,94,systemd-udevd,0.0,0.08070951782490622,0,0,4546,24,1,sleeping
2026-09-09T15:45:19.805383,166,systemd-resolved,0.0,0.1669643491793188,0,0,488,0,1,sleeping
2026-09-09T15:45:19.805446,167,systemd-timesyncd,0.0,0.10067264653112912,0,0,920,12,2,sleeping
2026-09-09T15:45:19.805505,177,cron,0.0,0.0338264125299888,0,0,353,0,1,sleeping
2026-09-09T15:45:19.805550,178,dbus-daemon,0.0,0.06891312358941086,0,0,1161,0,1,sleeping
2026-09-09T15:45:19.805595,208,systemd-logind,0.0,0.11130956611954587,0,0,1693,7,1,sleeping
2026-09-09T15:45:19.805639,235,agetty,0.0,0.024903498941601297,0,0,8,0,1,sleeping
2026-09-09T15:45:19.805685,237,rsyslogd,0.0,0.07430720129538523,0,0,44,2,4,sleeping
2026-09-09T15:45:19.805734,259,unattended-upgr,0.0,0.2936999692991278,0,0,123,2,2,sleeping
2026-09-09T15:45:19.805791,309,apache2,0.0,0.06467852053051511,0,0,14227,46,1,sleeping
2026-09-09T15:45:19.805839,312,apache2,0.0,0.07289566694241999,0,0,2,0,27,sleeping
2026-09-09T15:45:19.805886,313,apache2,0.0,0.07294607888359732,0,0,2,0,27,sleeping
2026-09-09T15:45:19.805929,478,SessionLeader,0.0,0.014064931588475226,0,0,2,0,1,sleeping
2026-09-09T15:45:19.805971,479,Relay(480),0.0,0.015778937588504464,0,0,6258,0,1,sleeping
2026-09-09T15:45:19.806025,480,bash,0.0,0.06931641911882952,163708928,44601344,1726,1,1,sleeping
2026-09-09T15:45:19.806071,484,login,0.0,0.05883073535394476,0,0,61,0,1,sleeping
2026-09-09T15:45:19.806122,528,systemd,0.0,0.14508556670835734,0,0,505,3,1,sleeping
2026-09-09T15:45:19.806166,530,(sd-pam),0.0,0.04501786347135618,0,0,1,0,1,sleeping
2026-09-09T15:45:19.806216,555,bash,0.0,0.06790488476586426,376832,0,45,0,1,sleeping
2026-09-09T15:45:19.806263,1508,polkitd,0.0,0.10268912417822235,0,0,44,0,4,sleeping
2026-09-09T15:45:19.806308,2132,ssh-agent,0.0,0.04380797688310025,0,0,45,0,1,sleeping
2026-09-09T15:45:19.806351,3026,SessionLeader,0.0,0.014165755470829886,0,0,2,0,1,sleeping
2026-09-09T15:45:19.806393,3028,Relay(3031),0.0,0.015879761470859125,0,0,263,0,1,sleeping
2026-09-09T15:45:19.806443,3031,bash,0.0,0.06861065194234689,778240,57344,153,0,1,sleeping
2026-09-09T15:45:19.806486,3282,SessionLeader,0.0,0.014165755470829886,0,0,2,0,1,sleeping
2026-09-09T15:45:19.806527,3283,Relay(3289),0.0,0.014266579353184547,0,0,387,0,1,sleeping
2026-09-09T15:45:19.806578,3289,bash,0.0,0.06876188776587888,1683456,0,88,0,1,sleeping
2026-09-09T15:45:19.806622,3363,SessionLeader,0.0,0.014165755470829886,0,0,2,0,1,sleeping
2026-09-09T15:45:19.806664,3364,Relay(3370),0.0,0.014266579353184547,0,0,403,0,1,sleeping
2026-09-09T15:45:19.806709,3370,bash,0.0,0.06946765494236151,4108288,4096,952,0,1,sleeping
2026-09-09T15:45:19.806776,3392,top,0.0,0.07173619229534138,0,0,36,0,1,sleeping
2026-09-09T15:45:19.806832,3397,python,0.0,0.1686279432381707,0,106496,32,0,1,running
2026-09-09T15:45:19.806883,3398,python,97.6,0.1197787722373374,0,0,1,216,1,running
2026-09-09T15:45:21.813015,1,systemd,0.0,0.16701476112049612,0,0,1925,55,1,sleeping
2026-09-09T15:45:21.813093,2,init-systemd(Ub,0.0,0.027827391529886468,0,0,65,0,2,sleeping
2026-09-09T15:45:21.813178,7,init,0.0,0.025810913882793246,0,0,2,0,2,sleeping
2026-09-09T15:45:21.813230,40,systemd-journald,0.0,0.2007907617093076,0,0,2320,5,1,sleeping
2026-09-09T15:45:21.813293,94,systemd-udevd,0.0,0.08070951782490622,0,0,4546,24,1,sleeping
2026-09-09T15:45:21.813339,166,systemd-resolved,0.0,0.1669643491793188,0,0,488,0,1,sleeping
2026-09-09T15:45:21.813397,167,systemd-timesyncd,0.0,0.10067264653112912,0,0,920,12,2,sleeping
2026-09-09T15:45:21.813455,177,cron,0.0,0.0338264125299888,0,0,353,0,1,sleeping
2026-09-09T15:45:21.813501,178,dbus-daemon,0.0,0.06891312358941086,0,0,1161,0,1,sleeping
2026-09-09T15:45:21.813574,208,systemd-logind,0.0,0.11130956611954587,0,0,1693,7,1,sleeping
2026-09-09T15:45:21.813623,235,agetty,0.0,0.024903498941601297,0,0,8,0,1,sleeping
2026-09-09T15:45:21.813670,237,rsyslogd,0.0,0.07430720129538523,0,0,44,2,4,sleeping
2026-09-09T15:45:21.813716,259,unattended-upgr,0.0,0.2936999692991278,0,0,123,2,2,sleeping
2026-09-09T15:45:21.813782,309,apache2,0.0,0.06467852053051511,0,0,14229,46,1,sleeping
2026-09-09T15:45:21.813832,312,apache2,0.0,0.07289566694241999,0,0,2,0,27,sleeping
2026-09-09T15:45:21.813878,313,apache2,0.0,0.07294607888359732,0,0,2,0,27,sleeping
2026-09-09T15:45:21.813922,478,SessionLeader,0.0,0.014064931588475226,0,0,2,0,1,sleeping
2026-09-09T15:45:21.813964,479,Relay(480),0.0,0.015778937588504464,0,0,6258,0,1,sleeping
2026-09-09T15:45:21.814019,480,bash,0.0,0.06931641911882952,163708928,44601344,1726,1,1,sleeping
2026-09-09T15:45:21.814066,484,login,0.0,0.05883073535394476,0,0,61,0,1,sleeping
2026-09-09T15:45:21.814114,528,systemd,0.0,0.14508556670835734,0,0,505,3,1,sleeping
2026-09-09T15:45:21.814159,530,(sd-pam),0.0,0.04501786347135618,0,0,1,0,1,sleeping
2026-09-09T15:45:21.814212,555,bash,0.0,0.06790488476586426,376832,0,45,0,1,sleeping
2026-09-09T15:45:21.814264,1508,polkitd,0.0,0.10268912417822235,0,0,44,0,4,sleeping
2026-09-09T15:45:21.814308,2132,ssh-agent,0.0,0.04380797688310025,0,0,45,0,1,sleeping
2026-09-09T15:45:21.814351,3026,SessionLeader,0.0,0.014165755470829886,0,0,2,0,1,sleeping
2026-09-09T15:45:21.814393,3028,Relay(3031),0.0,0.015879761470859125,0,0,263,0,1,sleeping
2026-09-09T15:45:21.814442,3031,bash,0.0,0.06861065194234689,778240,57344,153,0,1,sleeping
2026-09-09T15:45:21.814486,3282,SessionLeader,0.0,0.014165755470829886,0,0,2,0,1,sleeping
2026-09-09T15:45:21.814542,3283,Relay(3289),0.0,0.014266579353184547,0,0,388,0,1,sleeping
2026-09-09T15:45:21.814608,3289,bash,0.0,0.06876188776587888,1683456,0,88,0,1,sleeping
2026-09-09T15:45:21.814657,3363,SessionLeader,0.0,0.014165755470829886,0,0,2,0,1,sleeping
2026-09-09T15:45:21.814702,3364,Relay(3370),0.0,0.014266579353184547,0,0,403,0,1,sleeping
2026-09-09T15:45:21.814752,3370,bash,0.0,0.06946765494236151,4108288,4096,952,0,1,sleeping
2026-09-09T15:45:21.814802,3392,top,0.0,0.07173619229534138,0,0,37,0,1,sleeping
2026-09-09T15:45:21.814852,3397,python,0.0,0.1686279432381707,0,110592,33,0,1,running
2026-09-09T15:45:21.814903,3398,python,97.6,0.1197787722373374,0,0,1,222,1,running
2026-09-09T15:45:23.820199,1,systemd,0.0,0.16701476112049612,0,0,1925,55,1,sleeping
2026-09-09T15:45:23.820280,2,init-systemd(Ub,0.0,0.027827391529886468,0,0,65,0,2,sleeping
2026-09-09T15:45:23.820391,7,init,0.0,0.025810913882793246,0,0,2,0,2,sleeping
2026-09-09T15:45:23.820458,40,systemd-journald,0.0,0.2007907617093076,0,0,2320,5,1,sleeping
2026-09-09T15:45:23.820530,94,systemd-udevd,0.0,0.08070951782490622,0,0,4546,24,1,sleeping
2026-09-09T15:45:23.820583,166,systemd-resolved,0.0,0.1669643491793188,0,0,488,0,1,sleeping
2026-09-09T15:45:23.820646,167,systemd-timesyncd,0.0,0.10067264653112912,0,0,920,12,2,sleeping
2026-09-09T15:45:23.820710,177,cron,0.0,0.0338264125299888,0,0,353,0,1,sleeping
2026-09-09T15:45:23.820761,178,dbus-daemon,0.0,0.06891312358941086,0,0,1161,0,1,sleeping
2026-09-09T15:45:23.820810,208,systemd-logind,0.0,0.11130956611954587,0,0,1693,7,1,sleeping
2026-09-09T15:45:23.820854,235,agetty,0.0,0.024903498941601297,0,0,8,0,1,sleeping
2026-09-09T15:45:23.820900,237,rsyslogd,0.0,0.07430720129538523,0,0,44,2,4,sleeping
2026-09-09T15:45:23.820945,259,unattended-upgr,0.0,0.2936999692991278,0,0,123,2,2,sleeping
2026-09-09T15:45:23.821004,309,apache2,0.0,0.06467852053051511,0,0,14231,46,1,sleeping
2026-09-09T15:45:23.821054,312,apache2,0.0,0.07289566694241999,0,0,2,0,27,sleeping
2026-09-09T15:45:23.821101,313,apache2,0.0,0.07294607888359732,0,0,2,0,27,sleeping
2026-09-09T15:45:23.821145,478,SessionLeader,0.0,0.014064931588475226,0,0,2,0,1,sleeping
2026-09-09T15:45:23.821188,479,Relay(480),0.0,0.015778937588504464,0,0,6258,0,1,sleeping
2026-09-09T15:45:23.821243,480,bash,0.0,0.06931641911882952,163708928,44601344,1726,1,1,sleeping
2026-09-09T15:45:23.821289,484,login,0.0,0.05883073535394476,0,0,61,0,1,sleeping
2026-09-09T15:45:23.821337,528,systemd,0.0,0.14508556670835734,0,0,505,3,1,sleeping
2026-09-09T15:45:23.821380,530,(sd-pam),0.0,0.04501786347135618,0,0,1,0,1,sleeping
2026-09-09T15:45:23.821430,555,bash,0.0,0.06790488476586426,376832,0,45,0,1,sleeping
2026-09-09T15:45:23.821480,1508,polkitd,0.0,0.10268912417822235,0,0,44,0,4,sleeping
2026-09-09T15:45:23.821526,2132,ssh-agent,0.0,0.04380797688310025,0,0,45,0,1,sleeping
2026-09-09T15:45:23.821568,3026,SessionLeader,0.0,0.014165755470829886,0,0,2,0,1,sleeping
2026-09-09T15:45:23.821611,3028,Relay(3031),0.0,0.015879761470859125,0,0,263,0,1,sleeping
2026-09-09T15:45:23.821660,3031,bash,0.0,0.06861065194234689,778240,57344,153,0,1,sleeping
2026-09-09T15:45:23.821703,3282,SessionLeader,0.0,0.014165755470829886,0,0,2,0,1,sleeping
2026-09-09T15:45:23.821744,3283,Relay(3289),0.0,0.014266579353184547,0,0,389,0,1,sleeping
